"id_rest","street_num","street_name","city","county_name","lat","lng"
9085,843,"san pablo ave","albany","Alameda",37.89067,-122.29881
9086,2666,"ocean ave","san francisco","San Francisco",37.73239,-122.47424
9087,289,"columbus ave","san francisco","San Francisco",37.7976324,-122.4065342
9088,445,"clement st","san francisco","San Francisco",37.78271,-122.46408
9089,852,"clement st","san francisco","San Francisco",37.783,-122.46854
9090,1125,"clement st","san francisco","San Francisco",37.7824746,-122.4714711
9091,2000,"hyde (at union)","san francisco","San Francisco",37.7994,-122.41888
9092,22,"and valencia","san francisco","San Francisco",37.7722542,-122.422766
9093,NA,"","san francisco","San Francisco",37.77713,-122.41964
9094,520,"main st","pleasanton","Alameda",37.66067,-121.87535
9095,1619,"webster st","alameda","Alameda",NA,NA
9096,2400,"mariner square","alameda","Alameda",37.7906,-122.27609
9097,1501,"concord ave","concord","Contra Costa",37.97911,-122.04137
9098,1,"box 20","la honda","San Mateo",37.319,-122.27427
9099,1031,"n san antonio rd","los altos","Santa Clara",37.40038,-122.1138
9100,300,"w calaveras blvd","milpitas","Santa Clara",37.42671,-121.91093
9101,2980,"stevens creek blvd bldg 801","san jose","Santa Clara",37.3231351,-121.9474158
9102,3591,"el camino real","santa clara","Santa Clara",37.35253,-121.99473
9104,1332,"park st # c","alameda","Alameda",37.76329,-122.24339
9105,1145,"sand beach pl","alameda","Alameda",37.76313,-122.26598
9106,1405,"webster st","alameda","Alameda",37.77165,-122.27698
9107,115,"alamo plz # c","alamo","Contra Costa",37.85,-122.03355
9108,1166,"solano ave","albany","Alameda",37.89022,-122.29641
9109,1045,"san pablo ave","albany","Alameda",37.88503,-122.2969
9110,513,"w 17th st","antioch","Contra Costa",38.00593,-121.81325
9111,2505,"cabrillo college dr","aptos","Santa Cruz",36.98481,-121.93326
9112,807,"1st st","benicia","Solano",38.05101,-122.15802
9113,2511,"channing way","berkeley","Alameda",37.86718,-122.2583
9114,1892,"solano ave","berkeley","Alameda",37.89123,-122.27739
9115,1543,"shattuck ave","berkeley","Alameda",37.87871,-122.26881
9116,1549,"shattuck ave","berkeley","Alameda",37.87859,-122.26878
9117,2037,"shattuck ave","berkeley","Alameda",37.87144,-122.26743
9118,1921,"martin luther king jr way","berkeley","Alameda",37.87232,-122.27283
9119,2050,"university ave","berkeley","Alameda",37.8718158,-122.2696171
9120,2516,"telegraph ave","berkeley","Alameda",37.8643937,-122.2586932
9121,2000,"durant ave apt 303","berkeley","Alameda",37.86612,-122.2697
9122,1181,"university ave","berkeley","Alameda",37.86963,-122.29015
9123,1736,"solano ave","berkeley","Alameda",37.8911,-122.28158
9124,1700,"shattuck ave","berkeley","Alameda",37.87635,-122.26926
9125,2449,"sacramento st","berkeley","Alameda",37.86243,-122.28082
9126,1267,"university ave","berkeley","Alameda",37.86997,-122.28758
9127,231,"park rd","burlingame","San Mateo",37.57749,-122.34626
9128,1980,"galindo st","concord","Contra Costa",37.9767,-122.03556
9129,1965,"mount diablo st","concord","Contra Costa",37.97697,-122.03471
9130,824,"lausanne ave","daly city","San Mateo",37.68921,-122.45624
9131,824,"lausanne ave","daly city","San Mateo",37.68921,-122.45624
9132,301,"hartz ave ste 106","danville","Contra Costa",37.82238,-122.00116
9133,8937,"san ramon rd","dublin","Alameda",37.7221988,-121.9418899
9136,5800,"shellmound st","emeryville","Alameda",37.83932,-122.29319
9137,1924,"n texas st","fairfield","Solano",38.26352,-122.03373
9138,3335,"el rancho way","fairfield","Solano",38.28964,-122.03167
9139,34265,"fremont blvd.","fremont","Alameda",37.57537,-122.04262
9140,225,"cabrillo hwy s","half moon bay","San Mateo",37.46526,-122.43306
9141,27167,"mission blvd","hayward","Alameda",37.64348,-122.06134
9142,1149,"b st","hayward","Alameda",37.67461,-122.07983
9143,20955,"mission blvd","hayward","Alameda",37.68388,-122.09907
9144,905,"east st","hollister","San Benito",36.84621,-121.40097
9145,3555,"mount diablo blvd # b","lafayette","Contra Costa",37.8915,-122.12059
9146,242,"state st","los altos","Santa Clara",37.37967,-122.1169
9147,220,"e main st","los gatos","Santa Clara",37.22061,-121.97712
9148,1143,"crane st # d","menlo park","San Mateo",37.45128,-122.18594
9149,321,"elder ave","millbrae","San Mateo",37.59928,-122.39632
9150,301,"el camino real","millbrae","San Mateo",37.6013,-122.39127
9151,265,"w calaveras blvd","milpitas","Santa Clara",37.42794,-121.91117
9153,1222,"trancas st","napa","Napa",38.32328,-122.29904
9154,5552,"thornton ave","newark","Alameda",37.5411,-122.02578
9155,6180,"jarvis ave ste a","newark","Alameda",37.54872,-122.04929
9156,482,"lake park ave","oakland","Alameda",37.81097,-122.24718
9157,6200,"antioch st.","oakland","Alameda",37.82583,-122.20883
9158,5301,"college avenue","oakland","Alameda",37.83798,-122.2517
9159,210,"broadway","oakland","Alameda",37.79629,-122.27584
9160,5498,"college ave","oakland","Alameda",37.8422168,-122.2513782
9161,251,"8th st","oakland","Alameda",37.79823,-122.26935
9162,6230,"telegraph ave","oakland","Alameda",37.84851,-122.26037
9163,5736,"thornhill dr # 104","oakland","Alameda",37.83462,-122.21187
9164,5761,"thornhill dr","oakland","Alameda",37.8348709,-122.212227
9165,23,"orinda way # h","orinda","Contra Costa",NA,NA
9166,1966,"francisco blvd","pacifica","San Mateo",37.63418,-122.49036
9167,407,"lytton ave","palo alto","Santa Clara",37.44815,-122.16163
9168,338,"university ave","palo alto","Santa Clara",37.4463048,-122.1610018
9169,3691,"el camino real","palo alto","Santa Clara",37.41862,-122.1328
9170,319,"magnolia ave","piedmont","Alameda",37.82118,-122.23857
9171,1569,"tara hills dr","pinole","Contra Costa",37.99502,-122.30348
9172,1910,"oak park blvd","pleasant hill","Contra Costa",37.9338449,-122.0743001
9173,41,"woodsworth lane","pleasant hill","Contra Costa",37.9505,-122.06117
9174,41,"woodsworth ln","pleasant hill","Contra Costa",37.9505,-122.06117
9175,670,"gregory ln ste f","pleasant hill","Contra Costa",37.94765,-122.08106
9176,4301,"valley avenue","pleasanton","Alameda",37.67718,-121.87578
9177,825,"el camino real","redwood city","San Mateo",37.48602,-122.23442
9178,2761,"el camino real","redwood city","San Mateo",37.47125,-122.21414
9179,593,"woodside rd","redwood city","San Mateo",37.46934,-122.22311
9180,3019,"obrien rd","richmond","Contra Costa",37.97194,-122.32282
9181,12200,"san pablo ave","richmond","Contra Costa",37.9338,-122.32398
9182,1700,"san benito st","richmond","Contra Costa",37.91178,-122.30975
9183,2591,"n. first st.","san jose","Santa Clara",37.38536,-121.9281
9184,637,"laurel st","san carlos","San Mateo",37.50602,-122.26019
9185,1500,"el camino real","san carlos","San Mateo",37.49626,-122.24784
9186,1175,"folsom st","san francisco","San Francisco",37.77533,-122.40918
9187,720,"post","san francisco","San Francisco",37.78781,-122.41366
9188,5249,"mission","san francisco","San Francisco",37.71467,-122.4423
9189,3221,"mission","san francisco","San Francisco",37.74508,-122.41978
9190,2205,"lombard","san francisco","San Francisco",37.79942,-122.43794
9191,1532,"howard","san francisco","San Francisco",37.77277,-122.41622
9192,1901,"divisadero","san francisco","San Francisco",37.78728,-122.44057
9193,1245,"noriega","san francisco","San Francisco",37.75406,-122.47728
9194,2225,"irving st.","san francisco","San Francisco",37.76311,-122.4818
9195,1331,"polk","san francisco","San Francisco",NA,NA
9196,2100,"sutter","san francisco","San Francisco",37.78607,-122.43517
9197,3259,"mission","san francisco","San Francisco",37.74456,-122.42013
9198,951,"clement","san francisco","San Francisco",37.7825,-122.46957
9199,4401,"balboa","san francisco","San Francisco",37.77517,-122.50612
9200,2414,"lombard","san francisco","San Francisco",37.79944,-122.44136
9201,807,"geary","san francisco","San Francisco",37.78607,-122.41668
9202,4248,"18th","san francisco","San Francisco",37.76096,-122.43693
9203,4166,"24th","san francisco","San Francisco",37.75133,-122.43556
9204,1360,"9th avenue","san francisco","San Francisco",37.76291,-122.4659
9205,339,"taraval","san francisco","San Francisco",37.74305,-122.46983
9206,1328,"18th","san francisco","San Francisco",37.76303,-122.47567
9207,730,"van ness avenue","san francisco","San Francisco",37.7825778,-122.4205252
9208,151,"noe st. (at henry)","san francisco","San Francisco",37.76648,-122.43318
9209,2200,"market st. (at sanchez & 15th)","san francisco","San Francisco",37.76578,-122.431
9210,1730,"polk","san francisco","San Francisco",37.79282,-122.42084
9211,698,"post","san francisco","San Francisco",37.78787,-122.4132
9212,438,"castro","san francisco","San Francisco",37.76184,-122.43528
9213,400,"waller","san francisco","San Francisco",37.77125,-122.43052
9214,298,"gough","san francisco","San Francisco",37.77571,-122.42257
9215,500,"haight","san francisco","San Francisco",NA,NA
9216,3242,"scott","san francisco","San Francisco",37.79989,-122.4408
9217,5235,"prospect rd","san jose","Santa Clara",37.2921784,-121.993678
9218,418,"menker ave","san jose","Santa Clara",37.32129,-121.92133
9219,335,"saratoga ave","san jose","Santa Clara",37.32231,-121.97107
9220,55,"s market st ste 160","san jose","Santa Clara",37.33414,-121.89165
9221,1699,"w san carlos st","san jose","Santa Clara",37.32402,-121.9217
9222,6256,"meridian ave","san jose","Santa Clara",37.22314,-121.88297
9223,61,"kenbrook cir","san jose","Santa Clara",37.28879,-121.84285
9224,1040,"willow st","san jose","Santa Clara",37.30888,-121.89965
9225,NA,"","san jose","Santa Clara",37.33866,-121.88542
9226,1536,"w san carlos st","san jose","Santa Clara",37.32325,-121.91838
9227,23,"n market st","san jose","Santa Clara",37.33582,-121.89273
9228,43,"s b st","san mateo","San Mateo",37.5672988,-122.3241478
9229,4300,"s el camino real","san mateo","San Mateo",37.52927,-122.28798
9230,121,"w 25th ave","san mateo","San Mateo",37.54343,-122.30739
9231,2037,"23rd st","san pablo","Contra Costa",37.9613011,-122.3461446
9232,2416,"san ramon valley blvd # 140","san ramon","Contra Costa",37.77499,-121.97519
9233,1632,"seabright ave","santa cruz","Santa Cruz",36.9791832,-122.0099077
9234,353,"soquel ave","santa cruz","Santa Cruz",36.97473,-122.01974
9235,NA,"","soquel","Santa Cruz",36.98801,-121.95774
9236,500,"n lawrence expy # b","sunnyvale","Santa Clara",NA,NA
9237,31845,"alvarado blvd","union city","Alameda",37.59021,-122.0711
9238,1414,"n main st # a","walnut creek","Contra Costa",37.89963,-122.06065
9239,909,"w. el camino real","sunnyvale","Santa Clara",37.3711713,-122.0443611
9240,101,"s. murphy avenue","sunnyvale","Santa Clara",37.3775359,-122.0300853
9241,2121,"clement st.","san francisco","San Francisco",NA,NA
9243,510,"tamalpais dr","corte madera","Marin",37.92596,-122.52285
9244,252,"almonte blvd","mill valley","Marin",37.8827,-122.52507
9245,750,"grant ave","novato","Marin",38.10714,-122.56603
9246,610,"petaluma blvd n","petaluma","Sonoma",38.24114,-122.64329
9247,227,"southwest blvd","rohnert park","Sonoma",38.3358985,-122.7072553
9248,157,"southwest blvd","rohnert park","Sonoma",38.33552,-122.70856
9249,NA,"","san rafael","Marin",37.97461,-122.53288
9250,610,"3rd st","san rafael","Marin",37.97145,-122.52134
9251,NA,"","san rafael","Marin",37.97461,-122.53288
9252,NA,"","santa rosa","Sonoma",38.43808,-122.71247
9253,NA,"","santa rosa","Sonoma",38.43808,-122.71247
9254,NA,"","santa rosa","Sonoma",38.43808,-122.71247
9255,47,"caledonia st","sausalito","Marin",37.85841,-122.4853
9256,807,"ellis st","san francisco","San Francisco",37.78389,-122.41951
9257,670,"larkin st","san francisco","San Francisco",37.78404,-122.4175
9258,2732,"24th st","san francisco","San Francisco",37.75307,-122.40707
9259,3226,"mission st","san francisco","San Francisco",37.74521,-122.42047
9260,4301,"24th st","san francisco","San Francisco",37.75082,-122.4386
9261,5336,"geary st","san francisco","San Francisco",37.78695,-122.41151
9262,1432,"valencia st","san francisco","San Francisco",37.7499,-122.42074
9263,1360,"ave","san francisco","San Francisco",37.82501,-122.37217
9264,3407,"geary blvd","san francisco","San Francisco",37.7812217,-122.4555713
9265,698,"post st","san francisco","San Francisco",37.78787,-122.4132
9266,NA,"","livermore","Alameda",37.6757,-121.75856
9267,NA,"santa cruz ave","los gatos","Santa Clara",37.22984,-121.98054
9268,NA,"el camino real","palo alto","Santa Clara",37.44208,-122.16541
9269,23,"s market st","san jose","Santa Clara",37.3347141,-121.8917334
9270,1271,"university","berkeley","Alameda",37.8698911,-122.2874549
9271,26,"center st","berkeley","Alameda",37.87013,-122.26937
9273,201,"baldwin avenue","san mateo","San Mateo",37.56695,-122.32602
9274,1600,"folsom","san francisco","San Francisco",37.77084,-122.41528
9275,2400,"mendocino ave.","santa rosa","Sonoma",38.46427,-122.71788
9276,5979,"commerce blvd. #3","rohnert park","Sonoma",38.35211,-122.71226
9277,301,"kearny st","san francisco","San Francisco",37.7909,-122.40426
9278,173,"e. 4th ave.","san mateo","San Mateo",37.56421,-122.32282
9279,580,"broadway","seaside","Monterey",36.60901,-121.8508
9280,4133,"piedmont avenue","oakland","Alameda",37.8269646,-122.2519179
9281,307,"kearny st","san francisco","San Francisco",37.79089,-122.40426
9282,5937,"geary blvd. at 24th ave.","san francisco","San Francisco",37.78008,-122.48366
9283,1009,"clay st","oakland","Alameda",37.80298,-122.27531
9284,929,"main st.","pleasanton","Alameda",37.66622,-121.87388
9285,1240,"el camino real","san carlos","San Mateo",37.49883,-122.25088
9286,2348,"polk str","san francisco","San Francisco",37.79853,-122.42203
9287,921,"east duane ave.","sunnyvale","Santa Clara",37.38854,-122.0039
9288,726,"san anselmo avenue","san anselmo","Marin",37.9765343,-122.5634877
9289,96,"mcallister at leavenworth","san francisco","San Francisco",37.78093,-122.41369
9290,301,"kearny","san francisco","San Francisco",37.7909,-122.40426
9291,34265,"fremont blvd","fremont","Alameda",37.57537,-122.04262
9292,NA,"blvd @ caleveras blvd","milpitas","Santa Clara",37.43334,-121.89483
9293,1958,"shattuck ave","berkeley","Alameda",37.87277,-122.2688
9294,2221,"gellert blvd.","south san francisco","San Mateo",37.6490198,-122.4534577
9295,771,"ellis st","san francisco","San Francisco",37.78394,-122.41916
9296,NA,"","redwood city","San Mateo",37.4845,-122.22772
9297,901,"lincoln ave","san rafael","Marin",37.97181,-122.52427
9298,NA,"","walnut creek","Contra Costa",37.90162,-122.06189
9299,2060,"chestnut st.","san francisco","San Francisco",37.80085,-122.43761
9300,2129,"university ave","berkeley","Alameda",37.8726,-122.26744
9301,2272,"shattuck ave","berkeley","Alameda",37.86802,-122.26825
9302,2412,"9th st # a","berkeley","Alameda",37.86179,-122.29257
9303,4250,"capitola rd","capitola","Santa Cruz",36.9733,-121.96198
9304,1855,"41st ave ste r-8","capitola","Santa Cruz",36.97597,-121.96613
9305,NA,"","felton","Santa Cruz",37.05039,-122.0733
9306,43691,"mission blvd","fremont","Alameda",NA,NA
9307,1750,"tahoe dr","milpitas","Santa Clara",37.42115,-121.86958
9309,3115,"butters dr","oakland","Alameda",37.80714,-122.18865
9310,NA,"bruno ave.","san bruno","San Mateo",37.62187,-122.42961
9311,216,"church","san francisco","San Francisco",37.7667584,-122.4290376
9312,1298,"market","san francisco","San Francisco",37.77798,-122.4162
9313,NA,"mason","san francisco","San Francisco",37.78564,-122.40953
9314,246,"mcallister st.","san francisco","San Francisco",37.7808041,-122.4157882
9315,1826,"buchanan","san francisco","San Francisco",37.78701,-122.42976
9316,501,"dolores","san francisco","San Francisco",37.76133,-122.42581
9317,2301,"clement","san francisco","San Francisco",NA,NA
9318,1820,"clement st","san francisco","San Francisco",37.78254,-122.47891
9319,1741,"berryessa rd # b","san jose","Santa Clara",37.37507,-121.87304
9320,3950,"paul sweet rd","santa cruz","Santa Cruz",36.9975281,-121.9868174
9321,6970,"mckinley ave","sebastopol","Sonoma",38.40372,-122.82424
9322,408,"florence","palo alto","Santa Clara",37.44702,-122.16217
9324,5832,"san pablo ave.","oakland","Alameda",37.8417112,-122.2830683
9325,30,"jack london sq (jlondon village)","oakland","Alameda",37.7948124,-122.2769101
9326,NA,"corner 16th & market","san francisco","San Francisco",37.76424,-122.43314
9327,570,"e santa clara","san jose","Santa Clara",37.3417251,-121.8786124
9329,470,"alvarado","monterey","Monterey",36.59842,-121.89524
9330,80,"n. market","san jose","Santa Clara",37.33673,-121.8926
9331,1444,"-4th st","san rafael","Marin",37.97376,-122.533
9332,1444,"4th st","san rafael","Marin",37.97376,-122.533
9333,1115,"clement (at 12th)","san francisco","San Francisco",37.78249,-122.47119
9334,562,"s. murphy avenue","sunnyvale","Santa Clara",37.36939,-122.0323
9335,210,"barber court","milpitas","Santa Clara",37.42239,-121.91723
9336,347,"primrose rd","burlingame","San Mateo",37.57824,-122.34904
9337,1446,"university ave","berkeley","Alameda",37.87007,-122.28317
9338,15,"shoreline highway","mill valley","Marin",37.87841,-122.51636
9339,1518,"park st","alameda","Alameda",37.76568,-122.2413
9340,2520,"santa clara ave # 2522","alameda","Alameda",37.76388,-122.2393
9341,1316,"gilman st","berkeley","Alameda",37.88112,-122.28939
9342,2521,"durant ave ste f","berkeley","Alameda",37.86821,-122.25803
9343,1765,"winchester blvd","campbell","Santa Clara",37.29164,-121.9500249
9344,5800,"shellmound st # 12","emeryville","Alameda",37.83932,-122.29319
9345,3770,"mowry ave","fremont","Alameda",37.54991,-121.98604
9346,NA,"","menlo park","San Mateo",37.4555,-122.17879
9347,1422,"dempsey rd.","milpitas","Santa Clara",37.41621,-121.87866
9348,82,"s abel st","milpitas","Santa Clara",37.42913,-121.90813
9349,5729,"jarvis ave","newark","Alameda",NA,NA
9350,464,"8th st","oakland","Alameda",37.8004551,-122.2740805
9351,2328,"14th ave","oakland","Alameda",37.79486,-122.23719
9352,344,"20th st","oakland","Alameda",37.80848,-122.26581
9353,360,"11th st","oakland","Alameda",37.8015667,-122.2703488
9354,333,"10th st","oakland","Alameda",37.800333,-122.2702075
9355,930,"webster st","oakland","Alameda",37.800185,-122.2705738
9356,1526,"san pablo ave","oakland","Alameda",37.8057536,-122.271546
9357,3134,"e 14th st","oakland","Alameda",37.77809,-122.22596
9358,3151,"middlefield rd","redwood city","San Mateo",37.47249,-122.20454
9359,680,"laurel st","san carlos","San Mateo",37.5053899,-122.2600593
9360,2327,"polk","san francisco","San Francisco",37.79822,-122.42253
9361,1002,"potrero avenue","san francisco","San Francisco",37.75598,-122.40693
9362,1550,"california","san francisco","San Francisco",37.79081,-122.42008
9363,2211,"van ness avenue","san francisco","San Francisco",37.79621,-122.42394
9364,2380,"lombard","san francisco","San Francisco",37.79941,-122.44064
9365,208,"clement","san francisco","San Francisco",37.78332,-122.46149
9366,308,"5th avenue","san francisco","San Francisco",37.7827642,-122.4631703
9367,509,"haight","san francisco","San Francisco",37.77196,-122.43075
9368,1132,"valencia","san francisco","San Francisco",37.75468,-122.4212
9369,2034,"chestnut","san francisco","San Francisco",37.80091,-122.43704
9370,8,"6th st","san francisco","San Francisco",37.78186,-122.41035
9371,701,"larkin","san francisco","San Francisco",37.78438,-122.41803
9372,1818,"tully rd ste 118","san jose","Santa Clara",37.32231,-121.82409
9373,618,"town and country vlg","san jose","Santa Clara",37.29831,-121.99035
9374,2477,"alvin ave","san jose","Santa Clara",37.3191017,-121.8264536
9375,1156,"story rd","san jose","Santa Clara",37.3327558,-121.8531968
9376,1992,"tully rd","san jose","Santa Clara",37.32551,-121.82087
9377,1818,"tully rd ste 128","san jose","Santa Clara",37.32231,-121.82409
9378,2874,"alum rock ave # b","san jose","Santa Clara",37.36347,-121.8321
9379,301,"s capitol ave","san jose","Santa Clara",37.358492,-121.8327015
9380,1190,"s bascom ave ste 243","san jose","Santa Clara",37.30447,-121.93107
9381,735,"the alameda","san jose","Santa Clara",37.3320449,-121.9041573
9382,175,"s capitol ave # k-l","san jose","Santa Clara",37.35959,-121.83356
9383,1711,"mclaughlin ave # b","san jose","Santa Clara",37.3253,-121.84687
9384,1818,"tully rd ste 116","san jose","Santa Clara",37.32231,-121.82409
9385,1170,"tully rd # a","san jose","Santa Clara",37.3154105,-121.8357419
9386,135,"post st","san jose","Santa Clara",37.3344965,-121.8918955
9387,418,"e 3rd ave","san mateo","San Mateo",37.56629,-122.32094
9388,815,"franklin st","santa clara","Santa Clara",37.35092,-121.94233
9389,985,"memorex dr","santa clara","Santa Clara",37.36267,-121.9514
9390,2450,"el camino real","santa clara","Santa Clara",37.35219,-121.96951
9391,1460,"halford ave","santa clara","Santa Clara",37.35091,-121.99967
9392,4725,"lafayette st","santa clara","Santa Clara",37.4004106,-121.9621292
9393,590,"old san francisco rd","sunnyvale","Santa Clara",NA,NA
9394,80,"n. market st","san jose","Santa Clara",NA,NA
9395,4,"padre pky","rohnert park","Sonoma",38.35007,-122.70953
9396,908,"clement st","san francisco","San Francisco",37.78295,-122.46899
9397,667,"jackson st","san francisco","San Francisco",37.79596,-122.40627
9398,11,"walter u lum pl","san francisco","San Francisco",37.79453,-122.40579
9399,506,"presidio ave","san francisco","San Francisco",37.78703,-122.44656
9400,2228,"irving st","san francisco","San Francisco",37.76346,-122.48183
9401,316,"clement st","san francisco","San Francisco",37.78318,-122.46265
9402,915,"kearny st","san francisco","San Francisco",37.79643,-122.40533
9403,581,"eddy st","san francisco","San Francisco",37.78317,-122.41722
9404,431,"jones st","san francisco","San Francisco",37.78537,-122.41313
9405,425,"ellis st","san francisco","San Francisco",37.78459,-122.4131
9406,791,"ofarrell st","san francisco","San Francisco",37.78507,-122.41763
9408,620,"broadway","san francisco","San Francisco",37.79806,-122.4075
9409,2327,"polk st","san francisco","San Francisco",37.79822,-122.42253
9412,626,"broadway","san francisco","San Francisco",37.79806,-122.4075
9413,756,"pacific","san francisco","San Francisco",37.79699,-122.40778
9414,1010,"doyle st","menlo park","San Mateo",37.45253,-122.18247
9415,1185,"w. el camino real","sunnyvale","Santa Clara",37.37425,-122.05522
9416,344,"b 12th st","oakland","Alameda",37.80211,-122.26923
9417,369,"9th st","oakland","Alameda",37.79986,-122.27147
9418,728,"webster","oakland","Alameda",37.79899,-122.27132
9419,2045,"shatuck","berkeley","Alameda",37.87144,-122.26742
9420,1543,"shattuck","berkeley","Alameda",37.87871,-122.26881
9421,280,"east 18th st","oakland","Alameda",37.80003,-122.252
9422,2301,"clement st","san francisco","San Francisco",37.78181,-122.48396
9423,844,"w el camino real","sunnyvale","Santa Clara",37.3703108,-122.0426116
9424,2456,"el camino real","san mateo","San Mateo",37.54435,-122.30598
9425,1000,"clement","san francisco","San Francisco",37.78284,-122.46994
9426,3151,"middlefield rd","redwood city","San Mateo",37.47249,-122.20454
9427,NA,"","oakland","Alameda",37.80508,-122.27307
9428,2327,"polk st","san francisco","San Francisco",37.79822,-122.42253
9429,2521,"durant ave, #f (nr kingpin donuts)","berkeley","Alameda",37.86821,-122.25803
9431,2034,"chestnut st","san francisco","San Francisco",37.80091,-122.43704
9432,2690,"el camino real","santa clara","Santa Clara",37.35135,-121.97586
9433,824,"university avenue","berkeley","Alameda",NA,NA
9434,NA,"blvd","newark","Alameda",37.53682,-122.03032
9435,584,"valencia st","san francisco","San Francisco",37.76361,-122.42205
9436,310,"broadway","oakland","Alameda",37.79695,-122.27543
9437,101,"eddy st","san francisco","San Francisco",37.78402,-122.4096
9438,1028,"east el camino real","sunnyvale","Santa Clara",37.35162,-122.00588
9439,12860,"san pablo avenue","richmond","Contra Costa",37.94628,-122.32987
9440,20735,"stevens creek blvd","cupertino","Santa Clara",37.32343,-122.03534
9441,3766,"pirdmont avenue","oakland","Alameda",37.82329,-122.25613
9442,39486,"fremont blvd","fremont","Alameda",37.54554,-121.98046
9443,NA,"blvd","fremont","Alameda",37.55149,-121.9833
9444,402,"barber lane (milpitas square)","milpitas","Santa Clara",37.42239,-121.91723
9445,480,"blossom hill rd","san jose","Santa Clara",37.2510226,-121.8339646
9446,NA,"ave","berkeley","Alameda",37.88356,-122.25154
9447,NA,"","oakland","Alameda",37.80508,-122.27307
9448,3345,"grand avenue","oakland","Alameda",37.81348,-122.2471
9449,4948,"tesla rd","livermore","Alameda",37.66534,-121.73367
9450,5050,"arroyo rd","livermore","Alameda",37.62432,-121.75669
9451,NA,"","fairfield","Solano",38.24924,-122.0443
9452,NA,"box 987","glen ellen","Sonoma",38.36279,-122.5247
9453,15140,"sonoma hwy","glen ellen","Sonoma",38.34809,-122.50079
9454,1883,"london ranch rd","glen ellen","Sonoma",38.36073,-122.54273
9455,14301,"arnold dr","glen ellen","Sonoma",38.35422,-122.52393
9456,15140,"sonoma hwy","glen ellen","Sonoma",38.34809,-122.50079
9457,6725,"enterprise rd","glen ellen","Sonoma",38.37131,-122.56382
9458,777,"madrone rd","glen ellen","Sonoma",38.3400205,-122.5070009
9459,2750,"los amigos rd","napa","Napa",38.23253,-122.34771
9460,1200,"orchard ave","napa","Napa",38.34575,-122.3398
9461,1711,"main st","napa","Napa",38.30417,-122.28982
9462,1155,"lokoya rd","napa","Napa",NA,NA
9463,1999,"mount veeder rd","napa","Napa",38.36062,-122.40174
9464,5901,"silverado trl","napa","Napa",38.40474,-122.33277
9465,2921,"silverado trl","napa","Napa",38.34508,-122.28384
9466,6150,"silverado trl","napa","Napa",38.4154256,-122.3363533
9467,1426,"coombsville rd","napa","Napa",38.29697,-122.2585
9468,1613,"wpring hill rd","petaluma","Sonoma",38.21938,-122.68692
9469,4480,"wallace rd","santa rosa","Sonoma",38.50746,-122.68346
9470,5353,"occidental rd","santa rosa","Sonoma",38.42395,-122.80824
9471,3360,"river rd","santa rosa","Sonoma",38.49623,-122.75851
9472,6097,"bennett valley rd","santa rosa","Sonoma",38.4022,-122.62688
9473,NA,"","santa rosa","Sonoma",38.43808,-122.71247
9474,2948,"piner rd","santa rosa","Sonoma",38.4652,-122.78613
9475,3364,"river rd","santa rosa","Sonoma",38.49623,-122.75851
9476,10541,"cherry ridge rd","sebastopol","Sonoma",38.40914,-122.8833
9477,6300,"guerneville rd","sebastopol","Sonoma",38.4508529,-122.8585013
9478,10541,"cherry ridge rd","sebastopol","Sonoma",38.40914,-122.8833
9479,1000,"vineyard ln","sonoma","Sonoma",38.3014632,-122.4252698
9480,18000,"old winery rd","sonoma","Sonoma",38.29957,-122.42191
9481,3775,"thornsberry rd","sonoma","Sonoma",38.2795472,-122.4144622
9482,23120,"burndale rd","sonoma","Sonoma",38.24556,-122.42121
9483,15655,"arnold dr","sonoma","Sonoma",38.33458,-122.50921
9484,17246,"woodland ave","sonoma","Sonoma",38.3232,-122.47926
9485,18701,"gehricke rd","sonoma","Sonoma",38.30074,-122.44204
9486,28700,"arnold dr","sonoma","Sonoma",38.17318,-122.45068
9487,583,"st","sonoma","Sonoma",38.29188,-122.45728
9488,602,"bonneau rd","sonoma","Sonoma",38.23054,-122.47359
9489,23355,"millerick rd","sonoma","Sonoma",38.23607,-122.44852
9490,25200,"arnold dr","sonoma","Sonoma",38.21286,-122.44935
9491,NA,"vly rd","suisun city","Solano",38.22326,-122.14529
9492,2055,"hoffman ln","yountville","Napa",38.40346,-122.36184
9493,2300,"central ave # b","alameda","Alameda",37.76454,-122.24397
9494,173,"parfait ln","alameda","Alameda",37.74507,-122.24194
9495,1415,"solano ave","albany","Alameda",37.89096,-122.28976
9496,2808,"hayes way","antioch","Contra Costa",37.99323,-121.83608
9497,2556,"somersville rd","antioch","Contra Costa",38.0000782,-121.8419467
9498,7560,"soquel dr","aptos","Santa Cruz",36.98134,-121.91026
9499,1805,"euclid ave","berkeley","Alameda",37.87585,-122.26007
9500,2012,"shattuck ave","berkeley","Alameda",37.87173,-122.26867
9501,2433,"durant ave apt a","berkeley","Alameda",37.86799,-122.25984
9502,41,"sand creek rd # a","brentwood","Contra Costa",37.94733,-121.69701
9503,2156,"saint andrews ct","byron","Contra Costa",37.89329,-121.60009
9504,2006,"winchester blvd # 4","campbell","Santa Clara",37.28678,-121.94946
9505,1640,"s bascom ave # b","campbell","Santa Clara",37.29367,-121.93148
9506,1420,"41st ave # a","capitola","Santa Cruz",36.97123,-121.96442
